-14.999845581694133,0.003590228148347692
-12.909958620186096,0.005127273263840676
-11.836688709894094,0.007160897156743638
-11.1734244382245,0.009667463596186391
-10.72288842980768,0.012646960474994712
-10.394391293702036,0.01612304521159368
-10.144043721595368,0.020024769765056502
-9.943855285285217,0.024494024163649646
-9.781062190377993,0.029459854312859215
-9.646483605773518,0.034922272319859435
-9.530714618271327,0.04107044672824425
-9.430620428778582,0.04785708691551197
-9.343065951579138,0.055353128815415154
-9.261557449062376,0.0640788055969953
-9.189677712547718,0.07367941943072823
-9.120932889775219,0.08507718588409424
-9.058234041685402,0.09791741318115624
-8.998894074788707,0.11300408427955314
-8.942465111507872,0.130762851103323
-8.886260058353336,0.15296722096084803
-8.832966008814664,0.17945166456619804
-8.78303089779377,0.21090193832075765
-8.732871819321918,0.2509833076118939
-8.686071564718524,0.29910459728322575
-8.639047457313492,0.3611302198473664
-8.595158263650621,0.435972418343731
-8.551492980114048,0.5326169921920076
-8.507603786451178,0.6576377495638579
-8.460803589172446,0.8303068661676746
-8.407509539633772,1.076328429801658
-8.316820148692168,1.5058493527012808
-8.291740609456241,1.5711145887287508
-8.276065926096118,1.5892044080707937
-8.269796041287137,1.5910961540426045
-8.266661070220314,1.5908596888229216
-8.260391185411333,1.5880693604877072
-8.24785141579337,1.5733137419075838
-8.229265671492723,1.5297799392446862
-8.201051218514637,1.4253319162894842
-8.147757168975964,1.1627575754021569
-8.075877432461304,0.8227398822804317
-8.02571835398945,0.6418180253879876
-7.9757831856438965,0.5054231408204352
-7.925624107172045,0.4038127368229488
-7.87568899615115,0.32774090344490725
-7.825529917679299,0.270113587238433
-7.772459778266923,0.22336381642345748
-7.719165786052909,0.18739699764780304
-7.662960732898374,0.15781481850021623
-7.60339685587538,0.13345859213994682
-7.544056831654022,0.11428101583731892
-7.481357983564208,0.09820117507692784
-7.41574813185853,0.08472248200098295
-7.343644485217571,0.0729463663532548
-7.26862977763609,0.06310928729983908
-7.187345185245629,0.05459643042669087
-7.096655794304025,0.047005801228197155
-6.99633763736032,0.040408335638110505
-6.883703620924951,0.034567568436748145
-6.752483917513596,0.029294325026929004
-6.599095621157515,0.024612256773491034
-6.414357958081187,0.02042677032425661
-6.186178921594584,0.016666923691886035
-5.898212097958691,0.013403658863718998
-5.5258257108655116,0.010566039906002925
-5.022219620360978,0.008177712129988675
-4.30252638541055,0.0062150241708382814
-3.1981309611999382,0.004654336770887997
-2.009092120730406,0.003803049872855753
